Tipo_ensino,Universidade_cod,Universidade_nome,Curso_cod,Curso_nome,Ciclo,Link_detalhe
Público Politécnico,3116,Instituto Politécnico de Lisboa - Escola Superior de Teatro e Cinema,9048,Cinema,Cinema,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9048&code=3116
Público Politécnico,3116,Instituto Politécnico de Lisboa - Escola Superior de Teatro e Cinema,9243,Teatro,Teatro,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9243&code=3116
Público Politécnico,7220,Instituto Politécnico de Lisboa - Escola Superior de Tecnologia da Saúde de Lisboa,L068,Ciências Biomédicas Laboratoriais,Ciências Biomédicas Laboratoriais,https://www.dges.gov.pt/guias/detcursopi.asp?codc=L068&code=7220
Público Politécnico,7220,Instituto Politécnico de Lisboa - Escola Superior de Tecnologia da Saúde de Lisboa,8149,Dietética e Nutrição,Dietética e Nutrição,https://www.dges.gov.pt/guias/detcursopi.asp?codc=8149&code=7220
Público Politécnico,7220,Instituto Politécnico de Lisboa - Escola Superior de Tecnologia da Saúde de Lisboa,9549,Farmácia,Farmácia,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9549&code=7220
Público Politécnico,7220,Instituto Politécnico de Lisboa - Escola Superior de Tecnologia da Saúde de Lisboa,L067,Fisiologia Clínica,Fisiologia Clínica,https://www.dges.gov.pt/guias/detcursopi.asp?codc=L067&code=7220
Público Politécnico,7220,Instituto Politécnico de Lisboa - Escola Superior de Tecnologia da Saúde de Lisboa,9504,Fisioterapia,Fisioterapia,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9504&code=7220
Público Politécnico,7220,Instituto Politécnico de Lisboa - Escola Superior de Tecnologia da Saúde de Lisboa,L066,Imagem Médica e Radioterapia,Imagem Médica e Radioterapia,https://www.dges.gov.pt/guias/detcursopi.asp?codc=L066&code=7220
Público Politécnico,7220,Instituto Politécnico de Lisboa - Escola Superior de Tecnologia da Saúde de Lisboa,8152,Ortoprotesia,Ortoprotesia,https://www.dges.gov.pt/guias/detcursopi.asp?codc=8152&code=7220
Público Politécnico,7220,Instituto Politécnico de Lisboa - Escola Superior de Tecnologia da Saúde de Lisboa,L161,Ortóptica e Ciências da Visão,Ortóptica e Ciências da Visão,https://www.dges.gov.pt/guias/detcursopi.asp?codc=L161&code=7220
Público Politécnico,7220,Instituto Politécnico de Lisboa - Escola Superior de Tecnologia da Saúde de Lisboa,9861,Saúde Ambiental,Saúde Ambiental,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9861&code=7220
Público Politécnico,3117,Instituto Politécnico de Lisboa - Instituto Superior de Contabilidade e Administração de Lisboa,L035,Comércio e Negócios Internacionais (regime pós-laboral),Comércio e Negócios Internacionais (regime pós-laboral),https://www.dges.gov.pt/guias/detcursopi.asp?codc=L035&code=3117
Público Politécnico,3117,Instituto Politécnico de Lisboa - Instituto Superior de Contabilidade e Administração de Lisboa,9058,Contabilidade e Administração,Contabilidade e Administração,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9058&code=3117
Público Politécnico,3117,Instituto Politécnico de Lisboa - Instituto Superior de Contabilidade e Administração de Lisboa,9870,Contabilidade e Administração (regime pós-laboral),Contabilidade e Administração (regime pós-laboral),https://www.dges.gov.pt/guias/detcursopi.asp?codc=9870&code=3117
Público Politécnico,3117,Instituto Politécnico de Lisboa - Instituto Superior de Contabilidade e Administração de Lisboa,9476,Finanças Empresariais,Finanças Empresariais,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9476&code=3117
Público Politécnico,3117,Instituto Politécnico de Lisboa - Instituto Superior de Contabilidade e Administração de Lisboa,9889,Finanças Empresariais (regime pós-laboral),Finanças Empresariais (regime pós-laboral),https://www.dges.gov.pt/guias/detcursopi.asp?codc=9889&code=3117
Público Politécnico,3117,Instituto Politécnico de Lisboa - Instituto Superior de Contabilidade e Administração de Lisboa,9147,Gestão,Gestão,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9147&code=3117
Público Politécnico,3117,Instituto Politécnico de Lisboa - Instituto Superior de Contabilidade e Administração de Lisboa,9991,Gestão (regime pós-laboral),Gestão (regime pós-laboral),https://www.dges.gov.pt/guias/detcursopi.asp?codc=9991&code=3117
Público Politécnico,3117,Instituto Politécnico de Lisboa - Instituto Superior de Contabilidade e Administração de Lisboa,9242,Solicitadoria,Solicitadoria,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9242&code=3117
Público Politécnico,3117,Instituto Politécnico de Lisboa - Instituto Superior de Contabilidade e Administração de Lisboa,8015,Solicitadoria (regime pós-laboral),Solicitadoria (regime pós-laboral),https://www.dges.gov.pt/guias/detcursopi.asp?codc=8015&code=3117
Público Politécnico,3118,Instituto Politécnico de Lisboa - Instituto Superior de Engenharia de Lisboa,L151,Conservação e Reabilitação Urbana,Conservação e Reabilitação Urbana,https://www.dges.gov.pt/guias/detcursopi.asp?codc=L151&code=3118
Público Politécnico,3118,Instituto Politécnico de Lisboa - Instituto Superior de Engenharia de Lisboa,9455,Engenharia Biomédica,Engenharia Biomédica,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9455&code=3118
Público Politécnico,3118,Instituto Politécnico de Lisboa - Instituto Superior de Engenharia de Lisboa,9089,Engenharia Civil,Engenharia Civil,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9089&code=3118
Público Politécnico,3118,Instituto Politécnico de Lisboa - Instituto Superior de Engenharia de Lisboa,9108,Engenharia Eletrónica e Telecomunicações e de Computadores,Engenharia Eletrónica e Telecomunicações e de Computadores,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9108&code=3118
Público Politécnico,3118,Instituto Politécnico de Lisboa - Instituto Superior de Engenharia de Lisboa,9109,Engenharia Eletrotécnica,Engenharia Eletrotécnica,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9109&code=3118
Público Politécnico,3118,Instituto Politécnico de Lisboa - Instituto Superior de Engenharia de Lisboa,L213,Engenharia Física Aplicada,Engenharia Física Aplicada,https://www.dges.gov.pt/guias/detcursopi.asp?codc=L213&code=3118
Público Politécnico,3118,Instituto Politécnico de Lisboa - Instituto Superior de Engenharia de Lisboa,9121,Engenharia Informática e de Computadores,Engenharia Informática e de Computadores,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9121&code=3118
Público Politécnico,3118,Instituto Politécnico de Lisboa - Instituto Superior de Engenharia de Lisboa,L052,Engenharia Informática e Multimédia,Engenharia Informática e Multimédia,https://www.dges.gov.pt/guias/detcursopi.asp?codc=L052&code=3118
Público Politécnico,3118,Instituto Politécnico de Lisboa - Instituto Superior de Engenharia de Lisboa,L119,"Engenharia Informática, Redes e Telecomunicações","Engenharia Informática, Redes e Telecomunicações",https://www.dges.gov.pt/guias/detcursopi.asp?codc=L119&code=3118
Público Politécnico,3118,Instituto Politécnico de Lisboa - Instituto Superior de Engenharia de Lisboa,9123,Engenharia Mecânica,Engenharia Mecânica,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9123&code=3118
Público Politécnico,3118,Instituto Politécnico de Lisboa - Instituto Superior de Engenharia de Lisboa,9126,Engenharia Química e Biológica,Engenharia Química e Biológica,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9126&code=3118
Público Politécnico,3118,Instituto Politécnico de Lisboa - Instituto Superior de Engenharia de Lisboa,L117,Matemática Aplicada à Tecnologia e à Empresa,Matemática Aplicada à Tecnologia e à Empresa,https://www.dges.gov.pt/guias/detcursopi.asp?codc=L117&code=3118
Público Politécnico,3118,Instituto Politécnico de Lisboa - Instituto Superior de Engenharia de Lisboa,L085,Tecnologias e Gestão Municipal,Tecnologias e Gestão Municipal,https://www.dges.gov.pt/guias/detcursopi.asp?codc=L085&code=3118
Público Politécnico,3123,Instituto Politécnico de Portalegre - Escola Superior de Biociências de Elvas,9003,Agronomia,Agronomia,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9003&code=3123
Público Politécnico,3123,Instituto Politécnico de Portalegre - Escola Superior de Biociências de Elvas,9085,Enfermagem Veterinária,Enfermagem Veterinária,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9085&code=3123
Público Politécnico,3123,Instituto Politécnico de Portalegre - Escola Superior de Biociências de Elvas,9130,Equinicultura,Equinicultura,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9130&code=3123
Público Politécnico,3121,Instituto Politécnico de Portalegre - Escola Superior de Educação e Ciências Sociais,9853,Educação Básica,Educação Básica,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9853&code=3121
Público Politécnico,3121,Instituto Politécnico de Portalegre - Escola Superior de Educação e Ciências Sociais,9084,Educação Social,Educação Social,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9084&code=3121
Público Politécnico,3121,Instituto Politécnico de Portalegre - Escola Superior de Educação e Ciências Sociais,9773,Jornalismo e Comunicação,Jornalismo e Comunicação,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9773&code=3121
Público Politécnico,3121,Instituto Politécnico de Portalegre - Escola Superior de Educação e Ciências Sociais,9238,Serviço Social,Serviço Social,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9238&code=3121
Público Politécnico,3121,Instituto Politécnico de Portalegre - Escola Superior de Educação e Ciências Sociais,8014,Serviço Social (regime pós-laboral),Serviço Social (regime pós-laboral),https://www.dges.gov.pt/guias/detcursopi.asp?codc=8014&code=3121
Público Politécnico,3121,Instituto Politécnico de Portalegre - Escola Superior de Educação e Ciências Sociais,9254,Turismo,Turismo,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9254&code=3121
Público Politécnico,7055,Instituto Politécnico de Portalegre - Escola Superior de Saúde,9500,Enfermagem,Enfermagem,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9500&code=7055
Público Politécnico,7055,Instituto Politécnico de Portalegre - Escola Superior de Saúde,9504,Fisioterapia,Fisioterapia,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9504&code=7055
Público Politécnico,7055,Instituto Politécnico de Portalegre - Escola Superior de Saúde,9556,Higiene Oral,Higiene Oral,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9556&code=7055
Público Politécnico,3122,"Instituto Politécnico de Portalegre - Escola Superior de Tecnologia, Gestão e Design",9670,Administração de Publicidade e Marketing,Administração de Publicidade e Marketing,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9670&code=3122
Público Politécnico,3122,"Instituto Politécnico de Portalegre - Escola Superior de Tecnologia, Gestão e Design",L308,Design de Animação,Design de Animação,https://www.dges.gov.pt/guias/detcursopi.asp?codc=L308&code=3122
Público Politécnico,3122,"Instituto Politécnico de Portalegre - Escola Superior de Tecnologia, Gestão e Design",9070,Design de Comunicação,Design de Comunicação,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9070&code=3122
Público Politécnico,3122,"Instituto Politécnico de Portalegre - Escola Superior de Tecnologia, Gestão e Design",9089,Engenharia Civil,Engenharia Civil,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9089&code=3122
Público Politécnico,3122,"Instituto Politécnico de Portalegre - Escola Superior de Tecnologia, Gestão e Design",9119,Engenharia Informática,Engenharia Informática,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9119&code=3122
Público Politécnico,3122,"Instituto Politécnico de Portalegre - Escola Superior de Tecnologia, Gestão e Design",L309,Engenharia de Produção de Biocombustíveis,Engenharia de Produção de Biocombustíveis,https://www.dges.gov.pt/guias/detcursopi.asp?codc=L309&code=3122
Público Politécnico,3122,"Instituto Politécnico de Portalegre - Escola Superior de Tecnologia, Gestão e Design",9147,Gestão,Gestão,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9147&code=3122
Público Politécnico,3122,"Instituto Politécnico de Portalegre - Escola Superior de Tecnologia, Gestão e Design",9991,Gestão (regime pós-laboral),Gestão (regime pós-laboral),https://www.dges.gov.pt/guias/detcursopi.asp?codc=9991&code=3122
Público Politécnico,3131,Instituto Politécnico do Porto - Escola Superior de Educação,8264,Artes Visuais e Tecnologias Artísticas,Artes Visuais e Tecnologias Artísticas,https://www.dges.gov.pt/guias/detcursopi.asp?codc=8264&code=3131
Público Politécnico,3131,Instituto Politécnico do Porto - Escola Superior de Educação,9563,Desporto,Desporto,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9563&code=3131
Público Politécnico,3131,Instituto Politécnico do Porto - Escola Superior de Educação,9853,Educação Básica,Educação Básica,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9853&code=3131
Público Politécnico,3131,Instituto Politécnico do Porto - Escola Superior de Educação,9878,Educação Musical,Educação Musical,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9878&code=3131
Público Politécnico,3131,Instituto Politécnico do Porto - Escola Superior de Educação,9084,Educação Social,Educação Social,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9084&code=3131
Público Politécnico,3131,Instituto Politécnico do Porto - Escola Superior de Educação,9879,Educação Social (regime pós-laboral),Educação Social (regime pós-laboral),https://www.dges.gov.pt/guias/detcursopi.asp?codc=9879&code=3131
Público Politécnico,3131,Instituto Politécnico do Porto - Escola Superior de Educação,L246,Gestão do Património Cultural,Gestão do Património Cultural,https://www.dges.gov.pt/guias/detcursopi.asp?codc=L246&code=3131
Público Politécnico,3131,Instituto Politécnico do Porto - Escola Superior de Educação,L248,Gestão do Património Cultural (regime pós-laboral),Gestão do Património Cultural (regime pós-laboral),https://www.dges.gov.pt/guias/detcursopi.asp?codc=L248&code=3131
Público Politécnico,3131,Instituto Politécnico do Porto - Escola Superior de Educação,8002,Línguas e Culturas Estrangeiras,Línguas e Culturas Estrangeiras,https://www.dges.gov.pt/guias/detcursopi.asp?codc=8002&code=3131
Público Politécnico,3131,Instituto Politécnico do Porto - Escola Superior de Educação,L272,Tecnologias para a Educação STEAM,Tecnologias para a Educação STEAM,https://www.dges.gov.pt/guias/detcursopi.asp?codc=L272&code=3131
Público Politécnico,3131,Instituto Politécnico do Porto - Escola Superior de Educação,9807,Tradução e Interpretação em Língua Gestual Portuguesa,Tradução e Interpretação em Língua Gestual Portuguesa,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9807&code=3131
Público Politécnico,3139,Instituto Politécnico do Porto - Escola Superior de Hotelaria e Turismo,9164,Gestão e Administração Hoteleira,Gestão e Administração Hoteleira,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9164&code=3139
Público Politécnico,3139,Instituto Politécnico do Porto - Escola Superior de Hotelaria e Turismo,9921,Gestão das Atividades Turísticas,Gestão das Atividades Turísticas,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9921&code=3139
Público Politécnico,3139,Instituto Politécnico do Porto - Escola Superior de Hotelaria e Turismo,8442,Gestão das Atividades Turísticas (regime pós-laboral),Gestão das Atividades Turísticas (regime pós-laboral),https://www.dges.gov.pt/guias/detcursopi.asp?codc=8442&code=3139
Público Politécnico,3139,Instituto Politécnico do Porto - Escola Superior de Hotelaria e Turismo,L131,Gestão da Restauração e Catering,Gestão da Restauração e Catering,https://www.dges.gov.pt/guias/detcursopi.asp?codc=L131&code=3139
Público Politécnico,3331,Instituto Politécnico do Porto - Escola Superior de Media Artes e Design,9713,Cinema e Audiovisual,Cinema e Audiovisual,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9713&code=3331
Público Politécnico,3331,Instituto Politécnico do Porto - Escola Superior de Media Artes e Design,9069,Design,Design,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9069&code=3331
Público Politécnico,3331,Instituto Politécnico do Porto - Escola Superior de Media Artes e Design,9645,Fotografia,Fotografia,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9645&code=3331
Público Politécnico,3331,Instituto Politécnico do Porto - Escola Superior de Media Artes e Design,9213,Multimédia,Multimédia,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9213&code=3331
Público Politécnico,3331,Instituto Politécnico do Porto - Escola Superior de Media Artes e Design,L071,Tecnologias e Sistemas de Informação para a Web,Tecnologias e Sistemas de Informação para a Web,https://www.dges.gov.pt/guias/detcursopi.asp?codc=L071&code=3331
Público Politécnico,3132,Instituto Politécnico do Porto - Escola Superior de Música e Artes do Espectáculo,L240,"Música, variante de Instrumento e Canto","Música, variante de Instrumento e Canto",https://www.dges.gov.pt/guias/detcursopi.asp?codc=L240&code=3132
Público Politécnico,3132,Instituto Politécnico do Porto - Escola Superior de Música e Artes do Espectáculo,9837,"Música, variante de Composição","Música, variante de Composição",https://www.dges.gov.pt/guias/detcursopi.asp?codc=9837&code=3132
Público Politécnico,3132,Instituto Politécnico do Porto - Escola Superior de Música e Artes do Espectáculo,9838,"Música, variante de Jazz","Música, variante de Jazz",https://www.dges.gov.pt/guias/detcursopi.asp?codc=9838&code=3132
Público Politécnico,3132,Instituto Politécnico do Porto - Escola Superior de Música e Artes do Espectáculo,9839,"Música, variante de Música Antiga","Música, variante de Música Antiga",https://www.dges.gov.pt/guias/detcursopi.asp?codc=9839&code=3132
Público Politécnico,3132,Instituto Politécnico do Porto - Escola Superior de Música e Artes do Espectáculo,9840,"Música, variante de Produção e Tecnologias da Música","Música, variante de Produção e Tecnologias da Música",https://www.dges.gov.pt/guias/detcursopi.asp?codc=9840&code=3132
Público Politécnico,3132,Instituto Politécnico do Porto - Escola Superior de Música e Artes do Espectáculo,8026,"Teatro, variante de Cenografia","Teatro, variante de Cenografia",https://www.dges.gov.pt/guias/detcursopi.asp?codc=8026&code=3132
Público Politécnico,3132,Instituto Politécnico do Porto - Escola Superior de Música e Artes do Espectáculo,L241,"Teatro, variante Direção de Cena e Produção","Teatro, variante Direção de Cena e Produção",https://www.dges.gov.pt/guias/detcursopi.asp?codc=L241&code=3132
Público Politécnico,3132,Instituto Politécnico do Porto - Escola Superior de Música e Artes do Espectáculo,8027,"Teatro, variante de Figurino","Teatro, variante de Figurino",https://www.dges.gov.pt/guias/detcursopi.asp?codc=8027&code=3132
Público Politécnico,3132,Instituto Politécnico do Porto - Escola Superior de Música e Artes do Espectáculo,A015,"Teatro, variante Luz","Teatro, variante Luz",https://www.dges.gov.pt/guias/detcursopi.asp?codc=A015&code=3132
Público Politécnico,3132,Instituto Politécnico do Porto - Escola Superior de Música e Artes do Espectáculo,A016,"Teatro, variante Som","Teatro, variante Som",https://www.dges.gov.pt/guias/detcursopi.asp?codc=A016&code=3132
Público Politécnico,3132,Instituto Politécnico do Porto - Escola Superior de Música e Artes do Espectáculo,9842,"Teatro, variante de Interpretação","Teatro, variante de Interpretação",https://www.dges.gov.pt/guias/detcursopi.asp?codc=9842&code=3132
Público Politécnico,7230,Instituto Politécnico do Porto - Escola Superior de Saúde,8141,Audiologia,Audiologia,https://www.dges.gov.pt/guias/detcursopi.asp?codc=8141&code=7230
Público Politécnico,7230,Instituto Politécnico do Porto - Escola Superior de Saúde,L101,Biotecnologia Medicinal,Biotecnologia Medicinal,https://www.dges.gov.pt/guias/detcursopi.asp?codc=L101&code=7230
Público Politécnico,7230,Instituto Politécnico do Porto - Escola Superior de Saúde,L068,Ciências Biomédicas Laboratoriais,Ciências Biomédicas Laboratoriais,https://www.dges.gov.pt/guias/detcursopi.asp?codc=L068&code=7230
Público Politécnico,7230,Instituto Politécnico do Porto - Escola Superior de Saúde,9549,Farmácia,Farmácia,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9549&code=7230
Público Politécnico,7230,Instituto Politécnico do Porto - Escola Superior de Saúde,L067,Fisiologia Clínica,Fisiologia Clínica,https://www.dges.gov.pt/guias/detcursopi.asp?codc=L067&code=7230
Público Politécnico,7230,Instituto Politécnico do Porto - Escola Superior de Saúde,9504,Fisioterapia,Fisioterapia,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9504&code=7230
Público Politécnico,7230,Instituto Politécnico do Porto - Escola Superior de Saúde,L066,Imagem Médica e Radioterapia,Imagem Médica e Radioterapia,https://www.dges.gov.pt/guias/detcursopi.asp?codc=L066&code=7230
Público Politécnico,7230,Instituto Politécnico do Porto - Escola Superior de Saúde,8143,Ortóptica,Ortóptica,https://www.dges.gov.pt/guias/detcursopi.asp?codc=8143&code=7230
Público Politécnico,7230,Instituto Politécnico do Porto - Escola Superior de Saúde,L136,Osteopatia,Osteopatia,https://www.dges.gov.pt/guias/detcursopi.asp?codc=L136&code=7230
Público Politécnico,7230,Instituto Politécnico do Porto - Escola Superior de Saúde,9861,Saúde Ambiental,Saúde Ambiental,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9861&code=7230
Público Politécnico,7230,Instituto Politécnico do Porto - Escola Superior de Saúde,L304,Saúde Digital,Saúde Digital,https://www.dges.gov.pt/guias/detcursopi.asp?codc=L304&code=7230
Público Politécnico,7230,Instituto Politécnico do Porto - Escola Superior de Saúde,9890,Terapia da Fala,Terapia da Fala,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9890&code=7230
Público Politécnico,7230,Instituto Politécnico do Porto - Escola Superior de Saúde,8138,Terapia Ocupacional,Terapia Ocupacional,https://www.dges.gov.pt/guias/detcursopi.asp?codc=8138&code=7230
Público Politécnico,3138,Instituto Politécnico do Porto - Escola Superior de Tecnologia e Gestão,9045,Ciências Empresariais,Ciências Empresariais,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9045&code=3138
Público Politécnico,3138,Instituto Politécnico do Porto - Escola Superior de Tecnologia e Gestão,8097,Ciências Empresariais (regime pós-laboral),Ciências Empresariais (regime pós-laboral),https://www.dges.gov.pt/guias/detcursopi.asp?codc=8097&code=3138
Público Politécnico,3138,Instituto Politécnico do Porto - Escola Superior de Tecnologia e Gestão,9119,Engenharia Informática,Engenharia Informática,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9119&code=3138
Público Politécnico,3138,Instituto Politécnico do Porto - Escola Superior de Tecnologia e Gestão,L030,Gestão Industrial e Logística,Gestão Industrial e Logística,https://www.dges.gov.pt/guias/detcursopi.asp?codc=L030&code=3138
Público Politécnico,3138,Instituto Politécnico do Porto - Escola Superior de Tecnologia e Gestão,8398,Segurança Informática em Redes de Computadores,Segurança Informática em Redes de Computadores,https://www.dges.gov.pt/guias/detcursopi.asp?codc=8398&code=3138
Público Politécnico,3138,Instituto Politécnico do Porto - Escola Superior de Tecnologia e Gestão,L091,Segurança do Trabalho e Ambiente,Segurança do Trabalho e Ambiente,https://www.dges.gov.pt/guias/detcursopi.asp?codc=L091&code=3138
Público Politécnico,3138,Instituto Politécnico do Porto - Escola Superior de Tecnologia e Gestão,8288,Sistemas de Informação para Gestão,Sistemas de Informação para Gestão,https://www.dges.gov.pt/guias/detcursopi.asp?codc=8288&code=3138
Público Politécnico,3138,Instituto Politécnico do Porto - Escola Superior de Tecnologia e Gestão,9242,Solicitadoria,Solicitadoria,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9242&code=3138
Público Politécnico,3138,Instituto Politécnico do Porto - Escola Superior de Tecnologia e Gestão,8015,Solicitadoria (regime pós-laboral),Solicitadoria (regime pós-laboral),https://www.dges.gov.pt/guias/detcursopi.asp?codc=8015&code=3138
Público Politécnico,3134,Instituto Politécnico do Porto - Instituto Superior de Contabilidade e Administração do Porto,9009,Assessoria e Tradução,Assessoria e Tradução,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9009&code=3134
Público Politécnico,3134,Instituto Politécnico do Porto - Instituto Superior de Contabilidade e Administração do Porto,9829,Assessoria e Tradução (regime pós-laboral),Assessoria e Tradução (regime pós-laboral),https://www.dges.gov.pt/guias/detcursopi.asp?codc=9829&code=3134
Público Politécnico,3134,Instituto Politécnico do Porto - Instituto Superior de Contabilidade e Administração do Porto,9043,Ciências e Tecnologias da Documentação e Informação,Ciências e Tecnologias da Documentação e Informação,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9043&code=3134
Público Politécnico,3134,Instituto Politécnico do Porto - Instituto Superior de Contabilidade e Administração do Porto,9716,Comércio Internacional,Comércio Internacional,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9716&code=3134
Público Politécnico,3134,Instituto Politécnico do Porto - Instituto Superior de Contabilidade e Administração do Porto,9866,Comércio Internacional (regime pós-laboral),Comércio Internacional (regime pós-laboral),https://www.dges.gov.pt/guias/detcursopi.asp?codc=9866&code=3134
Público Politécnico,3134,Instituto Politécnico do Porto - Instituto Superior de Contabilidade e Administração do Porto,9053,Comunicação Empresarial,Comunicação Empresarial,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9053&code=3134
Público Politécnico,3134,Instituto Politécnico do Porto - Instituto Superior de Contabilidade e Administração do Porto,9867,Comunicação Empresarial (regime pós-laboral),Comunicação Empresarial (regime pós-laboral),https://www.dges.gov.pt/guias/detcursopi.asp?codc=9867&code=3134
Público Politécnico,3134,Instituto Politécnico do Porto - Instituto Superior de Contabilidade e Administração do Porto,9058,Contabilidade e Administração,Contabilidade e Administração,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9058&code=3134
Público Politécnico,3134,Instituto Politécnico do Porto - Instituto Superior de Contabilidade e Administração do Porto,9870,Contabilidade e Administração (regime pós-laboral),Contabilidade e Administração (regime pós-laboral),https://www.dges.gov.pt/guias/detcursopi.asp?codc=9870&code=3134
Público Politécnico,3134,Instituto Politécnico do Porto - Instituto Superior de Contabilidade e Administração do Porto,L070,Criatividade e Inovação Empresarial,Criatividade e Inovação Empresarial,https://www.dges.gov.pt/guias/detcursopi.asp?codc=L070&code=3134
Público Politécnico,3134,Instituto Politécnico do Porto - Instituto Superior de Contabilidade e Administração do Porto,9205,Marketing,Marketing,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9205&code=3134
Público Politécnico,3134,Instituto Politécnico do Porto - Instituto Superior de Contabilidade e Administração do Porto,8005,Marketing (regime pós-laboral),Marketing (regime pós-laboral),https://www.dges.gov.pt/guias/detcursopi.asp?codc=8005&code=3134
Público Politécnico,3134,Instituto Politécnico do Porto - Instituto Superior de Contabilidade e Administração do Porto,9227,Recursos Humanos,Recursos Humanos,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9227&code=3134
Público Politécnico,3135,Instituto Politécnico do Porto - Instituto Superior de Engenharia do Porto,L089,Biorrecursos,Biorrecursos,https://www.dges.gov.pt/guias/detcursopi.asp?codc=L089&code=3135
Público Politécnico,3135,Instituto Politécnico do Porto - Instituto Superior de Engenharia do Porto,9455,Engenharia Biomédica,Engenharia Biomédica,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9455&code=3135
Público Politécnico,3135,Instituto Politécnico do Porto - Instituto Superior de Engenharia do Porto,9089,Engenharia Civil,Engenharia Civil,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9089&code=3135
Público Politécnico,3135,Instituto Politécnico do Porto - Instituto Superior de Engenharia do Porto,9112,Engenharia Eletrotécnica e de Computadores,Engenharia Eletrotécnica e de Computadores,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9112&code=3135
Público Politécnico,3135,Instituto Politécnico do Porto - Instituto Superior de Engenharia do Porto,9110,Engenharia Eletrotécnica - Sistemas Elétricos de Energia,Engenharia Eletrotécnica - Sistemas Elétricos de Energia,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9110&code=3135
Público Politécnico,3135,Instituto Politécnico do Porto - Instituto Superior de Engenharia do Porto,9117,Engenharia Geotécnica e Geoambiente,Engenharia Geotécnica e Geoambiente,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9117&code=3135
Público Politécnico,3135,Instituto Politécnico do Porto - Instituto Superior de Engenharia do Porto,9104,Engenharia e Gestão Industrial,Engenharia e Gestão Industrial,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9104&code=3135
Público Politécnico,3135,Instituto Politécnico do Porto - Instituto Superior de Engenharia do Porto,9119,Engenharia Informática,Engenharia Informática,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9119&code=3135
