Tipo_ensino,Universidade_cod,Universidade_nome,Curso_cod,Curso_nome,Ciclo,Link_detalhe,Provas_ingresso,Ano_nota,Nota_1fase,Nota_2fase
Privado Universitário,4375,Instituto Superior Manuel Teixeira Gomes,9070,Design de Comunicação,Design de Comunicação,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9070&code=4375,"{'Uma das seguintes provas': ['Desenho', 'Geometria Descritiva', 'Português']}",,,
Privado Universitário,4375,Instituto Superior Manuel Teixeira Gomes,L270,Design e Produção de Moda e Têxtil,Design e Produção de Moda e Têxtil,https://www.dges.gov.pt/guias/detcursopi.asp?codc=L270&code=4375,"{'Uma das seguintes provas': ['Desenho', 'Geometria Descritiva', 'Português']}",,,
Privado Universitário,4375,Instituto Superior Manuel Teixeira Gomes,9078,Direito,Direito,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9078&code=4375,"{'Uma das seguintes provas': ['Filosofia', 'Geografia', 'História', 'Português']}",,,
Privado Universitário,4375,Instituto Superior Manuel Teixeira Gomes,9119,Engenharia Informática,Engenharia Informática,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9119&code=4375,{'As seguintes provas': ['Matemática']},,,
Privado Universitário,4375,Instituto Superior Manuel Teixeira Gomes,9152,Gestão de Empresas,Gestão de Empresas,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9152&code=4375,"{'Uma das seguintes provas': ['Economia', 'Matemática', 'Português']}",,,
Privado Universitário,4375,Instituto Superior Manuel Teixeira Gomes,9157,Gestão de Recursos Humanos,Gestão de Recursos Humanos,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9157&code=4375,"{'Uma das seguintes provas': ['Economia', 'Mat. Apl. Ciências Soc.', 'Português']}",,,
Privado Universitário,4375,Instituto Superior Manuel Teixeira Gomes,L191,Gestão do Turismo,Gestão do Turismo,https://www.dges.gov.pt/guias/detcursopi.asp?codc=L191&code=4375,"{'Uma das seguintes provas': ['Economia', 'Matemática', 'Português']}",,,
Privado Universitário,4375,Instituto Superior Manuel Teixeira Gomes,9219,Psicologia,Psicologia,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9219&code=4375,"{'Uma das seguintes provas': ['Geografia', 'Mat. Apl. Ciências Soc.', 'Português']}",,,
Privado Universitário,4375,Instituto Superior Manuel Teixeira Gomes,L183,Tecnologias Criativas,Tecnologias Criativas,https://www.dges.gov.pt/guias/detcursopi.asp?codc=L183&code=4375,"{'Uma das seguintes provas': ['Desenho', 'Matemática', 'Português']}",,,
Privado Universitário,4500,Instituto Superior Miguel Torga,9053,Comunicação Empresarial,Comunicação Empresarial,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9053&code=4500,"{'Uma das seguintes provas': ['Filosofia', 'Hist. da Cultura e Artes', 'Mat. Apl. Ciências Soc.', 'Português']}",,,
Privado Universitário,4500,Instituto Superior Miguel Torga,9070,Design de Comunicação,Design de Comunicação,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9070&code=4500,"{'Uma das seguintes provas': ['Desenho', 'Hist. da Cultura e Artes', 'Português']}",,,
Privado Universitário,4500,Instituto Superior Miguel Torga,L185,Empreendedorismo,Empreendedorismo,https://www.dges.gov.pt/guias/detcursopi.asp?codc=L185&code=4500,"{'Uma das seguintes provas': ['Economia', 'Mat. Apl. Ciências Soc.', 'Português']}",,,
Privado Universitário,4500,Instituto Superior Miguel Torga,9147,Gestão,Gestão,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9147&code=4500,"{'Uma das seguintes provas': ['Economia', 'Filosofia', 'Matemática', 'Português']}",,,
Privado Universitário,4500,Instituto Superior Miguel Torga,9157,Gestão de Recursos Humanos,Gestão de Recursos Humanos,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9157&code=4500,"{'Uma das seguintes provas': ['Economia', 'Filosofia', 'História', 'Português']}",,,
Privado Universitário,4500,Instituto Superior Miguel Torga,9185,Informática,Informática,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9185&code=4500,"{'Um dos seguintes conjuntos': [['Matemática'], ['Geometria Descritiva', 'Matemática'], ['Matemática', 'Português']]}",,,
Privado Universitário,4500,Instituto Superior Miguel Torga,9191,Jornalismo,Jornalismo,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9191&code=4500,"{'Uma das seguintes provas': ['Filosofia', 'História', 'Inglês', 'Português']}",,,
Privado Universitário,4500,Instituto Superior Miguel Torga,9213,Multimédia,Multimédia,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9213&code=4500,"{'Uma das seguintes provas': ['Geometria Descritiva', 'Matemática', 'Português']}",,,
Privado Universitário,4500,Instituto Superior Miguel Torga,9219,Psicologia,Psicologia,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9219&code=4500,"{'Uma das seguintes provas': ['Biologia e Geologia', 'Filosofia', 'História', 'Português']}",,,
Privado Universitário,4500,Instituto Superior Miguel Torga,9238,Serviço Social,Serviço Social,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9238&code=4500,"{'Uma das seguintes provas': ['Economia', 'Filosofia', 'História', 'Português']}",,,
Privado Universitário,4520,Instituto Superior de Serviço Social do Porto,9668,Gerontologia Social,Gerontologia Social,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9668&code=4520,"{'Uma das seguintes provas': ['Biologia e Geologia', 'História', 'Matemática', 'Português']}",,,
Privado Universitário,4520,Instituto Superior de Serviço Social do Porto,9238,Serviço Social,Serviço Social,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9238&code=4520,"{'Uma das seguintes provas': ['Economia', 'História', 'Português']}",,,
Privado Universitário,4650,Instituto Universitário de Ciências da Saúde - CESPU,9351,Ciências Biomédicas,Ciências Biomédicas,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9351&code=4650,"{'Uma das seguintes provas': ['Biologia e Geologia', 'Física e Química', 'Matemática']}",,,
Privado Universitário,4650,Instituto Universitário de Ciências da Saúde - CESPU,9494,Ciências Farmacêuticas,Ciências Farmacêuticas,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9494&code=4650,"{'Um dos seguintes conjuntos': [['Biologia e Geologia'], ['Biologia e Geologia', 'Física e Química'], ['Biologia e Geologia', 'Matemática']]}",,,
Privado Universitário,4650,Instituto Universitário de Ciências da Saúde - CESPU,L294,Ciências Forenses,Ciências Forenses,https://www.dges.gov.pt/guias/detcursopi.asp?codc=L294&code=4650,"{'Uma das seguintes provas': ['Biologia e Geologia', 'Física e Química', 'Matemática']}",,,
Privado Universitário,4650,Instituto Universitário de Ciências da Saúde - CESPU,9554,Ciências da Nutrição,Ciências da Nutrição,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9554&code=4650,"{'Um dos seguintes conjuntos': [['Biologia e Geologia'], ['Biologia e Geologia', 'Física e Química'], ['Biologia e Geologia', 'Matemática']]}",,,
Privado Universitário,4650,Instituto Universitário de Ciências da Saúde - CESPU,9548,Medicina Dentária,Medicina Dentária,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9548&code=4650,"{'Um dos seguintes conjuntos': [['Biologia e Geologia'], ['Biologia e Geologia', 'Física e Química'], ['Biologia e Geologia', 'Matemática']]}",,,
Privado Universitário,4650,Instituto Universitário de Ciências da Saúde - CESPU,9847,Medicina Veterinária,Medicina Veterinária,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9847&code=4650,"{'Um dos seguintes conjuntos': [['Biologia e Geologia'], ['Biologia e Geologia', 'Física e Química'], ['Biologia e Geologia', 'Matemática']]}",,,
Privado Universitário,4650,Instituto Universitário de Ciências da Saúde - CESPU,9219,Psicologia,Psicologia,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9219&code=4650,"{'Uma das seguintes provas': ['Biologia e Geologia', 'Filosofia', 'Física e Química', 'Português']}",,,
Privado Universitário,4650,Instituto Universitário de Ciências da Saúde - CESPU,L326,Saúde Pública,Saúde Pública,https://www.dges.gov.pt/guias/detcursopi.asp?codc=L326&code=4650,{'As seguintes provas': ['Biologia e Geologia']},,,
Privado Universitário,4260,Instituto Universitário Egas Moniz,9351,Ciências Biomédicas,Ciências Biomédicas,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9351&code=4260,"{'Um dos seguintes conjuntos': [['Biologia e Geologia'], ['Biologia e Geologia', 'Física e Química']]}",,,
Privado Universitário,4260,Instituto Universitário Egas Moniz,9494,Ciências Farmacêuticas,Ciências Farmacêuticas,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9494&code=4260,"{'Um dos seguintes conjuntos': [['Biologia e Geologia'], ['Biologia e Geologia', 'Matemática'], ['Biologia e Geologia', 'Física e Química']]}",,,
Privado Universitário,4260,Instituto Universitário Egas Moniz,8059,Ciências Forenses e Criminais,Ciências Forenses e Criminais,https://www.dges.gov.pt/guias/detcursopi.asp?codc=8059&code=4260,"{'Uma das seguintes provas': ['Biologia e Geologia', 'Física e Química', 'Matemática']}",,,
Privado Universitário,4260,Instituto Universitário Egas Moniz,9554,Ciências da Nutrição,Ciências da Nutrição,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9554&code=4260,"{'Um dos seguintes conjuntos': [['Biologia e Geologia'], ['Biologia e Geologia', 'Matemática'], ['Biologia e Geologia', 'Física e Química']]}",,,
Privado Universitário,4260,Instituto Universitário Egas Moniz,9548,Medicina Dentária,Medicina Dentária,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9548&code=4260,"{'Um dos seguintes conjuntos': [['Biologia e Geologia'], ['Biologia e Geologia', 'Matemática'], ['Biologia e Geologia', 'Física e Química']]}",,,
Privado Universitário,4260,Instituto Universitário Egas Moniz,9847,Medicina Veterinária,Medicina Veterinária,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9847&code=4260,"{'Um dos seguintes conjuntos': [['Biologia e Geologia'], ['Biologia e Geologia', 'Física e Química'], ['Biologia e Geologia', 'Matemática']]}",,,
Privado Universitário,4260,Instituto Universitário Egas Moniz,9219,Psicologia,Psicologia,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9219&code=4260,"{'Uma das seguintes provas': ['Biologia e Geologia', 'Física e Química', 'Português']}",,,
Privado Universitário,4450,"ISPA - Instituto Universitário de Ciências Psicológicas, Sociais e da Vida",9011,Biologia,Biologia,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9011&code=4450,"{'Uma das seguintes provas': ['Biologia e Geologia', 'Física e Química', 'Matemática']}",,,
Privado Universitário,4450,"ISPA - Instituto Universitário de Ciências Psicológicas, Sociais e da Vida",L255,Ciências Cognitivas e do Comportamento,Ciências Cognitivas e do Comportamento,https://www.dges.gov.pt/guias/detcursopi.asp?codc=L255&code=4450,"{'Um dos seguintes conjuntos': [['Biologia e Geologia', 'Mat. Apl. Ciências Soc.'], ['Mat. Apl. Ciências Soc.', 'Português']]}",,,
Privado Universitário,4450,"ISPA - Instituto Universitário de Ciências Psicológicas, Sociais e da Vida",9853,Educação Básica,Educação Básica,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9853&code=4450,"{'As seguintes provas': ['Mat. Apl. Ciências Soc.', 'Português']}",,,
Privado Universitário,4450,"ISPA - Instituto Universitário de Ciências Psicológicas, Sociais e da Vida",9219,Psicologia,Psicologia,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9219&code=4450,"{'Uma das seguintes provas': ['Biologia e Geologia', 'Mat. Apl. Ciências Soc.', 'Português']}",,,
Privado Universitário,2100,Universidade Autónoma de Lisboa Luís de Camões,9257,Arquitetura,Arquitetura,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9257&code=2100,"{'Uma das seguintes provas': ['Filosofia', 'Geometria Descritiva', 'Matemática']}",,,
Privado Universitário,2100,Universidade Autónoma de Lisboa Luís de Camões,9023,Ciências da Comunicação,Ciências da Comunicação,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9023&code=2100,"{'Uma das seguintes provas': ['Filosofia', 'História', 'Português']}",,,
Privado Universitário,2100,Universidade Autónoma de Lisboa Luís de Camões,9078,Direito,Direito,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9078&code=2100,"{'Uma das seguintes provas': ['Filosofia', 'História', 'Português']}",,,
Privado Universitário,2100,Universidade Autónoma de Lisboa Luís de Camões,9081,Economia,Economia,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9081&code=2100,{'As seguintes provas': ['Matemática']},,,
Privado Universitário,2100,Universidade Autónoma de Lisboa Luís de Camões,L110,Engenharia Eletrónica e de Telecomunicações,Engenharia Eletrónica e de Telecomunicações,https://www.dges.gov.pt/guias/detcursopi.asp?codc=L110&code=2100,"{'As seguintes provas': ['Física e Química', 'Matemática A']}",,,
Privado Universitário,2100,Universidade Autónoma de Lisboa Luís de Camões,9119,Engenharia Informática,Engenharia Informática,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9119&code=2100,{'As seguintes provas': ['Matemática']},,,
Privado Universitário,2100,Universidade Autónoma de Lisboa Luís de Camões,9147,Gestão,Gestão,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9147&code=2100,"{'Uma das seguintes provas': ['Economia', 'Mat. Apl. Ciências Soc.', 'Português']}",,,
Privado Universitário,2100,Universidade Autónoma de Lisboa Luís de Camões,9162,Gestão do Desporto,Gestão do Desporto,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9162&code=2100,"{'Uma das seguintes provas': ['Economia', 'Geografia', 'Mat. Apl. Ciências Soc.']}",,,
Privado Universitário,2100,Universidade Autónoma de Lisboa Luís de Camões,9181,História,História,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9181&code=2100,"{'Uma das seguintes provas': ['Filosofia', 'História', 'Português']}",,,
Privado Universitário,2100,Universidade Autónoma de Lisboa Luís de Camões,9186,Informática de Gestão,Informática de Gestão,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9186&code=2100,{'As seguintes provas': ['Matemática']},,,
Privado Universitário,2100,Universidade Autónoma de Lisboa Luís de Camões,9219,Psicologia,Psicologia,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9219&code=2100,"{'Uma das seguintes provas': ['Filosofia', 'Mat. Apl. Ciências Soc.', 'Português']}",,,
Privado Universitário,2100,Universidade Autónoma de Lisboa Luís de Camões,9229,Relações Internacionais,Relações Internacionais,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9229&code=2100,"{'Uma das seguintes provas': ['Filosofia', 'História', 'Português']}",,,
Privado Universitário,2265,Universidade Católica Portuguesa - Escola das Artes,9551,Arte - Conservação e Restauro,Arte - Conservação e Restauro,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9551&code=2265,Sem informação para mostrar,,,
Privado Universitário,2265,Universidade Católica Portuguesa - Escola das Artes,9048,Cinema,Cinema,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9048&code=2265,Sem informação para mostrar,,,
Privado Universitário,2265,Universidade Católica Portuguesa - Escola das Artes,9457,Som e Imagem,Som e Imagem,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9457&code=2265,Sem informação para mostrar,,,
Privado Universitário,2210,Universidade Católica Portuguesa - Escola Superior de Biotecnologia,9540,Bioengenharia,Bioengenharia,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9540&code=2210,Sem informação para mostrar,,,
Privado Universitário,2210,Universidade Católica Portuguesa - Escola Superior de Biotecnologia,9554,Ciências da Nutrição,Ciências da Nutrição,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9554&code=2210,Sem informação para mostrar,,,
Privado Universitário,2210,Universidade Católica Portuguesa - Escola Superior de Biotecnologia,8257,Microbiologia,Microbiologia,https://www.dges.gov.pt/guias/detcursopi.asp?codc=8257&code=2210,Sem informação para mostrar,,,
Privado Universitário,2270,Universidade Católica Portuguesa - Faculdade de Ciências Económicas e Empresariais,9059,Administração e Gestão de Empresas,Administração e Gestão de Empresas,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9059&code=2270,Sem informação para mostrar,,,
Privado Universitário,2270,Universidade Católica Portuguesa - Faculdade de Ciências Económicas e Empresariais,L149,Administração e Gestão de Empresas - Licenciatura Internacional,Administração e Gestão de Empresas - Licenciatura Internacional,https://www.dges.gov.pt/guias/detcursopi.asp?codc=L149&code=2270,Sem informação para mostrar,,,
Privado Universitário,2270,Universidade Católica Portuguesa - Faculdade de Ciências Económicas e Empresariais,9081,Economia,Economia,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9081&code=2270,Sem informação para mostrar,,,
Privado Universitário,2270,Universidade Católica Portuguesa - Faculdade de Ciências Económicas e Empresariais,L152,Economia e Finanças - Licenciatura Internacional,Economia e Finanças - Licenciatura Internacional,https://www.dges.gov.pt/guias/detcursopi.asp?codc=L152&code=2270,Sem informação para mostrar,,,
Privado Universitário,2270,Universidade Católica Portuguesa - Faculdade de Ciências Económicas e Empresariais,L300,Gestão Comercial e de Retalho - Executiva (regime de ensino a distância),Gestão Comercial e de Retalho - Executiva (regime de ensino a distância),https://www.dges.gov.pt/guias/detcursopi.asp?codc=L300&code=2270,Sem informação para mostrar,,,
Privado Universitário,2220,Universidade Católica Portuguesa - Faculdade de Ciências Humanas,9453,Comunicação Social e Cultural,Comunicação Social e Cultural,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9453&code=2220,Sem informação para mostrar,,,
Privado Universitário,2220,Universidade Católica Portuguesa - Faculdade de Ciências Humanas,9139,Filosofia,Filosofia,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9139&code=2220,Sem informação para mostrar,,,
Privado Universitário,2220,Universidade Católica Portuguesa - Faculdade de Ciências Humanas,L198,"Filosofia, Política e Economia","Filosofia, Política e Economia",https://www.dges.gov.pt/guias/detcursopi.asp?codc=L198&code=2220,Sem informação para mostrar,,,
Privado Universitário,2220,Universidade Católica Portuguesa - Faculdade de Ciências Humanas,9378,Línguas Estrangeiras Aplicadas,Línguas Estrangeiras Aplicadas,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9378&code=2220,Sem informação para mostrar,,,
Privado Universitário,2220,Universidade Católica Portuguesa - Faculdade de Ciências Humanas,9219,Psicologia,Psicologia,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9219&code=2220,Sem informação para mostrar,,,
Privado Universitário,2220,Universidade Católica Portuguesa - Faculdade de Ciências Humanas,9238,Serviço Social,Serviço Social,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9238&code=2220,Sem informação para mostrar,,,
Privado Universitário,2280,Universidade Católica Portuguesa - Faculdade de Direito,9078,Direito,Direito,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9078&code=2280,Sem informação para mostrar,,,
Privado Universitário,2281,Universidade Católica Portuguesa - Faculdade de Direito (Porto),9078,Direito,Direito,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9078&code=2281,Sem informação para mostrar,,,
Privado Universitário,2271,Universidade Católica Portuguesa - Faculdade de Economia e Gestão,9081,Economia,Economia,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9081&code=2271,Sem informação para mostrar,,,
Privado Universitário,2271,Universidade Católica Portuguesa - Faculdade de Economia e Gestão,9147,Gestão,Gestão,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9147&code=2271,Sem informação para mostrar,,,
Privado Universitário,2289,Universidade Católica Portuguesa - Faculdade de Educação e Psicologia,9219,Psicologia,Psicologia,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9219&code=2289,Sem informação para mostrar,,,
Privado Universitário,2223,Universidade Católica Portuguesa - Faculdade de Filosofia e Ciências Sociais,L271,Ciência de Dados Aplicada,Ciência de Dados Aplicada,https://www.dges.gov.pt/guias/detcursopi.asp?codc=L271&code=2223,Sem informação para mostrar,,,
Privado Universitário,2223,Universidade Católica Portuguesa - Faculdade de Filosofia e Ciências Sociais,9023,Ciências da Comunicação,Ciências da Comunicação,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9023&code=2223,Sem informação para mostrar,,,
Privado Universitário,2223,Universidade Católica Portuguesa - Faculdade de Filosofia e Ciências Sociais,9917,Estudos Portugueses,Estudos Portugueses,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9917&code=2223,Sem informação para mostrar,,,
Privado Universitário,2223,Universidade Católica Portuguesa - Faculdade de Filosofia e Ciências Sociais,9139,Filosofia,Filosofia,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9139&code=2223,Sem informação para mostrar,,,
Privado Universitário,2223,Universidade Católica Portuguesa - Faculdade de Filosofia e Ciências Sociais,9219,Psicologia,Psicologia,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9219&code=2223,Sem informação para mostrar,,,
Privado Universitário,2223,Universidade Católica Portuguesa - Faculdade de Filosofia e Ciências Sociais,9238,Serviço Social,Serviço Social,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9238&code=2223,Sem informação para mostrar,,,
Privado Universitário,2223,Universidade Católica Portuguesa - Faculdade de Filosofia e Ciências Sociais,9254,Turismo,Turismo,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9254&code=2223,Sem informação para mostrar,,,
Privado Universitário,2299,Universidade Católica Portuguesa - Faculdade de Medicina,9813,Medicina,Medicina,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9813&code=2299,Sem informação para mostrar,,,
Privado Universitário,2227,Universidade Católica Portuguesa - Faculdade de Medicina Dentária,9351,Ciências Biomédicas,Ciências Biomédicas,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9351&code=2227,Sem informação para mostrar,,,
Privado Universitário,2227,Universidade Católica Portuguesa - Faculdade de Medicina Dentária,9548,Medicina Dentária,Medicina Dentária,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9548&code=2227,Sem informação para mostrar,,,
Privado Universitário,2240,Universidade Católica Portuguesa - Faculdade de Teologia,L249,Ciências Religiosas,Ciências Religiosas,https://www.dges.gov.pt/guias/detcursopi.asp?codc=L249&code=2240,Sem informação para mostrar,,,
Privado Universitário,2240,Universidade Católica Portuguesa - Faculdade de Teologia,L235,Teologia,Teologia,https://www.dges.gov.pt/guias/detcursopi.asp?codc=L235&code=2240,Sem informação para mostrar,,,
Privado Universitário,2295,Universidade Católica Portuguesa - Instituto de Estudos Políticos,9020,Ciência Política e Relações Internacionais,Ciência Política e Relações Internacionais,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9020&code=2295,Sem informação para mostrar,,,
Privado Universitário,2228,Universidade Católica Portuguesa - Instituto de Gestão e das Organizações da Saúde,9147,Gestão,Gestão,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9147&code=2228,Sem informação para mostrar,,,
Privado Universitário,4350,Universidade Europeia,L220,Animação e Criação Visual,Animação e Criação Visual,https://www.dges.gov.pt/guias/detcursopi.asp?codc=L220&code=4350,"{'Uma das seguintes provas': ['Desenho', 'Português']}",,,
Privado Universitário,4350,Universidade Europeia,L290,Ciência de Dados e Gestão,Ciência de Dados e Gestão,https://www.dges.gov.pt/guias/detcursopi.asp?codc=L290&code=4350,"{'Um dos seguintes conjuntos': [['Matemática'], ['Matemática A'], ['Economia', 'Matemática']]}",,,
Privado Universitário,4350,Universidade Europeia,9023,Ciências da Comunicação,Ciências da Comunicação,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9023&code=4350,"{'Uma das seguintes provas': ['Economia', 'Geografia', 'Português']}",,,
Privado Universitário,4350,Universidade Europeia,L302,Ciências da Comunicação (regime de ensino a distância),Ciências da Comunicação (regime de ensino a distância),https://www.dges.gov.pt/guias/detcursopi.asp?codc=L302&code=4350,"{'Uma das seguintes provas': ['Economia', 'Geografia', 'Português']}",,,
Privado Universitário,4350,Universidade Europeia,9554,Ciências da Nutrição,Ciências da Nutrição,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9554&code=4350,"{'Um dos seguintes conjuntos': [['Biologia e Geologia', 'Física e Química'], ['Biologia e Geologia', 'Português']]}",,,
Privado Universitário,4350,Universidade Europeia,8449,Contabilidade (regime de ensino a distância),Contabilidade (regime de ensino a distância),https://www.dges.gov.pt/guias/detcursopi.asp?codc=8449&code=4350,"{'Uma das seguintes provas': ['Economia', 'Matemática', 'Português']}",,,
Privado Universitário,4350,Universidade Europeia,L210,Desenvolvimento de Jogos,Desenvolvimento de Jogos,https://www.dges.gov.pt/guias/detcursopi.asp?codc=L210&code=4350,"{'Um dos seguintes conjuntos': [['Matemática'], ['Geometria Descritiva', 'Matemática'], ['Física e Química', 'Matemática']]}",,,
Privado Universitário,4350,Universidade Europeia,9069,Design,Design,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9069&code=4350,"{'Uma das seguintes provas': ['Desenho', 'Geometria Descritiva', 'Português']}",,,
Privado Universitário,4350,Universidade Europeia,L125,Design Global,Design Global,https://www.dges.gov.pt/guias/detcursopi.asp?codc=L125&code=4350,"{'Uma das seguintes provas': ['Desenho', 'Geometria Descritiva', 'Português']}",,,
Privado Universitário,4350,Universidade Europeia,9078,Direito,Direito,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9078&code=4350,"{'Uma das seguintes provas': ['Geografia', 'História', 'Português']}",,,
Privado Universitário,4350,Universidade Europeia,9119,Engenharia Informática,Engenharia Informática,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9119&code=4350,"{'Um dos seguintes conjuntos': [['Matemática'], ['Biologia e Geologia', 'Matemática'], ['Física e Química', 'Matemática']]}",,,
Privado Universitário,4350,Universidade Europeia,8134,Fotografia e Cultura Visual,Fotografia e Cultura Visual,https://www.dges.gov.pt/guias/detcursopi.asp?codc=8134&code=4350,"{'Uma das seguintes provas': ['Desenho', 'Hist. da Cultura e Artes', 'Português']}",,,
Privado Universitário,4350,Universidade Europeia,9147,Gestão,Gestão,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9147&code=4350,"{'Uma das seguintes provas': ['Economia', 'Geografia', 'Matemática']}",,,
Privado Universitário,4350,Universidade Europeia,9162,Gestão do Desporto,Gestão do Desporto,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9162&code=4350,"{'Uma das seguintes provas': ['Economia', 'Geografia', 'Matemática']}",,,
Privado Universitário,4350,Universidade Europeia,L292,Gestão de Empresas (regime de ensino a distância),Gestão de Empresas (regime de ensino a distância),https://www.dges.gov.pt/guias/detcursopi.asp?codc=L292&code=4350,"{'Uma das seguintes provas': ['Economia', 'Matemática', 'Português']}",,,
Privado Universitário,4350,Universidade Europeia,9173,Gestão Hoteleira,Gestão Hoteleira,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9173&code=4350,"{'Uma das seguintes provas': ['Economia', 'Geografia', 'Português']}",,,
Privado Universitário,4350,Universidade Europeia,9157,Gestão de Recursos Humanos,Gestão de Recursos Humanos,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9157&code=4350,"{'Uma das seguintes provas': ['Economia', 'Mat. Apl. Ciências Soc.', 'Português']}",,,
Privado Universitário,4350,Universidade Europeia,9186,Informática de Gestão,Informática de Gestão,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9186&code=4350,"{'Um dos seguintes conjuntos': [['Matemática'], ['Economia', 'Matemática'], ['Geografia', 'Matemática']]}",,,
Privado Universitário,4350,Universidade Europeia,9206,Marketing e Publicidade,Marketing e Publicidade,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9206&code=4350,"{'Uma das seguintes provas': ['Economia', 'Mat. Apl. Ciências Soc.', 'Português']}",,,
Privado Universitário,4350,Universidade Europeia,9219,Psicologia,Psicologia,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9219&code=4350,"{'Uma das seguintes provas': ['Geografia', 'Mat. Apl. Ciências Soc.', 'Português']}",,,
